Item ref,Class,Section,Sub-heading,Item,Item unit,Line,Type,Code,Resource,Qty,Qty unit,Rate EUR,Line cost EUR,Crew / spread
1496,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width",ne 0.1 m,m,1,Labour,L012,joiner (craftsman),0.109799,hr,49.7255,5.46,Labour Resources Build-up Rate; Formwork gang - small areas
1496,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width",ne 0.1 m,m,2,Labour,L023,unskilled operative (general),0.109799,hr,38.7141,4.25,Labour Resources Build-up Rate; Formwork gang - small areas
1496,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width",ne 0.1 m,m,3,Plant,P025,20t crawler crane,0.055089,hr,69.0414,3.8,Plant Resources Build-up Rate; Formwork - small areas
1496,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width",ne 0.1 m,m,4,Plant,P026,"22"" dia. saw bench",0.110179,hr,5.9522,0.66,Plant Resources Build-up Rate; Formwork - small areas
1496,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width",ne 0.1 m,m,5,Plant,P047,allowance for small power tools,0.110179,hr,1.3448,0.15,Plant Resources Build-up Rate; Formwork - small areas
1496,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width",ne 0.1 m,m,6,Material,MX1496,"Plane sloping, width",1,m,12.4307,12.43,item-specific
1497,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width",0.1-0.20 m,m,1,Labour,L012,joiner (craftsman),0.199731,hr,49.7255,9.93,Labour Resources Build-up Rate; Formwork gang - small areas
1497,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width",0.1-0.20 m,m,2,Labour,L023,unskilled operative (general),0.199731,hr,38.7141,7.73,Labour Resources Build-up Rate; Formwork gang - small areas
1497,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width",0.1-0.20 m,m,3,Plant,P025,20t crawler crane,0.099972,hr,69.0414,6.9,Plant Resources Build-up Rate; Formwork - small areas
1497,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width",0.1-0.20 m,m,4,Plant,P026,"22"" dia. saw bench",0.199944,hr,5.9522,1.19,Plant Resources Build-up Rate; Formwork - small areas
1497,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width",0.1-0.20 m,m,5,Plant,P047,allowance for small power tools,0.199944,hr,1.3448,0.27,Plant Resources Build-up Rate; Formwork - small areas
1497,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width",0.1-0.20 m,m,6,Material,MX1497,"Plane sloping, width",1,m,15.6583,15.66,item-specific
1499,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",0.2-0.40 m,m2,1,Labour,L012,joiner (craftsman),0.857637,hr,49.7255,42.65,Labour Resources Build-up Rate; Formwork gang - small areas
1499,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",0.2-0.40 m,m2,2,Labour,L023,unskilled operative (general),0.857637,hr,38.7141,33.2,Labour Resources Build-up Rate; Formwork gang - small areas
1499,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",0.2-0.40 m,m2,3,Plant,P025,20t crawler crane,0.126818,hr,69.0414,8.76,Plant Resources Build-up Rate; Formwork - small areas
1499,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",0.2-0.40 m,m2,4,Plant,P026,"22"" dia. saw bench",0.253635,hr,5.9522,1.51,Plant Resources Build-up Rate; Formwork - small areas
1499,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",0.2-0.40 m,m2,5,Plant,P047,allowance for small power tools,0.253635,hr,1.3448,0.34,Plant Resources Build-up Rate; Formwork - small areas
1499,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",0.2-0.40 m,m2,6,Material,MX1499,"Plane sloping, width (continued)",1,m2,69.3337,69.33,item-specific
1500,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",0.4-1.22 m,m2,1,Labour,L012,joiner (craftsman),0.857637,hr,49.7255,42.65,Labour Resources Build-up Rate; Formwork gang - small areas
1500,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",0.4-1.22 m,m2,2,Labour,L023,unskilled operative (general),0.857637,hr,38.7141,33.2,Labour Resources Build-up Rate; Formwork gang - small areas
1500,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",0.4-1.22 m,m2,3,Plant,P025,20t crawler crane,0.126818,hr,69.0414,8.76,Plant Resources Build-up Rate; Formwork - small areas
1500,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",0.4-1.22 m,m2,4,Plant,P026,"22"" dia. saw bench",0.253635,hr,5.9522,1.51,Plant Resources Build-up Rate; Formwork - small areas
1500,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",0.4-1.22 m,m2,5,Plant,P047,allowance for small power tools,0.253635,hr,1.3448,0.34,Plant Resources Build-up Rate; Formwork - small areas
1500,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",0.4-1.22 m,m2,6,Material,MX1500,"Plane sloping, width (continued)",1,m2,69.3337,69.33,item-specific
1501,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",exceeding 1.22 m,m2,1,Labour,L012,joiner (craftsman),0.757949,hr,49.7255,37.69,Labour Resources Build-up Rate; Formwork gang - small areas
1501,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",exceeding 1.22 m,m2,2,Labour,L023,unskilled operative (general),0.757949,hr,38.7141,29.34,Labour Resources Build-up Rate; Formwork gang - small areas
1501,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",exceeding 1.22 m,m2,3,Plant,P025,20t crawler crane,0.111577,hr,69.0414,7.7,Plant Resources Build-up Rate; Formwork - small areas
1501,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",exceeding 1.22 m,m2,4,Plant,P026,"22"" dia. saw bench",0.223154,hr,5.9522,1.33,Plant Resources Build-up Rate; Formwork - small areas
1501,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",exceeding 1.22 m,m2,5,Plant,P047,allowance for small power tools,0.223154,hr,1.3448,0.3,Plant Resources Build-up Rate; Formwork - small areas
1501,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane sloping, width (continued)",exceeding 1.22 m,m2,6,Material,MX1501,"Plane sloping, width (continued)",1,m2,69.3337,69.33,item-specific
1503,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",ne 0.1 m,m,1,Labour,L012,joiner (craftsman),0.11991,hr,49.7255,5.96,Labour Resources Build-up Rate; Formwork gang - small areas
1503,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",ne 0.1 m,m,2,Labour,L023,unskilled operative (general),0.11991,hr,38.7141,4.64,Labour Resources Build-up Rate; Formwork gang - small areas
1503,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",ne 0.1 m,m,3,Plant,P025,20t crawler crane,0.059983,hr,69.0414,4.14,Plant Resources Build-up Rate; Formwork - small areas
1503,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",ne 0.1 m,m,4,Plant,P026,"22"" dia. saw bench",0.119966,hr,5.9522,0.71,Plant Resources Build-up Rate; Formwork - small areas
1503,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",ne 0.1 m,m,5,Plant,P047,allowance for small power tools,0.119966,hr,1.3448,0.16,Plant Resources Build-up Rate; Formwork - small areas
1503,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",ne 0.1 m,m,6,Material,MX1503,"Plane battered, width",1,m,16.3482,16.35,item-specific
1504,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.1-0.20 m,m,1,Labour,L012,joiner (craftsman),0.199731,hr,49.7255,9.93,Labour Resources Build-up Rate; Formwork gang - small areas
1504,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.1-0.20 m,m,2,Labour,L023,unskilled operative (general),0.199731,hr,38.7141,7.73,Labour Resources Build-up Rate; Formwork gang - small areas
1504,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.1-0.20 m,m,3,Plant,P025,20t crawler crane,0.099972,hr,69.0414,6.9,Plant Resources Build-up Rate; Formwork - small areas
1504,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.1-0.20 m,m,4,Plant,P026,"22"" dia. saw bench",0.199944,hr,5.9522,1.19,Plant Resources Build-up Rate; Formwork - small areas
1504,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.1-0.20 m,m,5,Plant,P047,allowance for small power tools,0.199944,hr,1.3448,0.27,Plant Resources Build-up Rate; Formwork - small areas
1504,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.1-0.20 m,m,6,Material,MX1504,"Plane battered, width",1,m,19.5758,19.58,item-specific
1505,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.2-0.40 m,m2,1,Labour,L012,joiner (craftsman),0.857637,hr,49.7255,42.65,Labour Resources Build-up Rate; Formwork gang - small areas
1505,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.2-0.40 m,m2,2,Labour,L023,unskilled operative (general),0.857637,hr,38.7141,33.2,Labour Resources Build-up Rate; Formwork gang - small areas
1505,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.2-0.40 m,m2,3,Plant,P025,20t crawler crane,0.126818,hr,69.0414,8.76,Plant Resources Build-up Rate; Formwork - small areas
1505,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.2-0.40 m,m2,4,Plant,P026,"22"" dia. saw bench",0.253635,hr,5.9522,1.51,Plant Resources Build-up Rate; Formwork - small areas
1505,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.2-0.40 m,m2,5,Plant,P047,allowance for small power tools,0.253635,hr,1.3448,0.34,Plant Resources Build-up Rate; Formwork - small areas
1505,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.2-0.40 m,m2,6,Material,MX1505,"Plane battered, width",1,m2,77.1804,77.18,item-specific
1506,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.4-1.22 m,m2,1,Labour,L012,joiner (craftsman),0.857637,hr,49.7255,42.65,Labour Resources Build-up Rate; Formwork gang - small areas
1506,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.4-1.22 m,m2,2,Labour,L023,unskilled operative (general),0.857637,hr,38.7141,33.2,Labour Resources Build-up Rate; Formwork gang - small areas
1506,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.4-1.22 m,m2,3,Plant,P025,20t crawler crane,0.126818,hr,69.0414,8.76,Plant Resources Build-up Rate; Formwork - small areas
1506,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.4-1.22 m,m2,4,Plant,P026,"22"" dia. saw bench",0.253635,hr,5.9522,1.51,Plant Resources Build-up Rate; Formwork - small areas
1506,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.4-1.22 m,m2,5,Plant,P047,allowance for small power tools,0.253635,hr,1.3448,0.34,Plant Resources Build-up Rate; Formwork - small areas
1506,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",0.4-1.22 m,m2,6,Material,MX1506,"Plane battered, width",1,m2,77.1804,77.18,item-specific
1507,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",exceeding 1.22 m,m2,1,Labour,L012,joiner (craftsman),0.79786,hr,49.7255,39.67,Labour Resources Build-up Rate; Formwork gang - small areas
1507,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",exceeding 1.22 m,m2,2,Labour,L023,unskilled operative (general),0.79786,hr,38.7141,30.89,Labour Resources Build-up Rate; Formwork gang - small areas
1507,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",exceeding 1.22 m,m2,3,Plant,P025,20t crawler crane,0.11745,hr,69.0414,8.11,Plant Resources Build-up Rate; Formwork - small areas
1507,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",exceeding 1.22 m,m2,4,Plant,P026,"22"" dia. saw bench",0.234899,hr,5.9522,1.4,Plant Resources Build-up Rate; Formwork - small areas
1507,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",exceeding 1.22 m,m2,5,Plant,P047,allowance for small power tools,0.234899,hr,1.3448,0.32,Plant Resources Build-up Rate; Formwork - small areas
1507,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane battered, width",exceeding 1.22 m,m2,6,Material,MX1507,"Plane battered, width",1,m2,77.1804,77.18,item-specific
1509,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",ne 0.1 m,m,1,Labour,L012,joiner (craftsman),0.239287,hr,49.7255,11.9,Labour Resources Build-up Rate; Formwork gang - small areas
1509,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",ne 0.1 m,m,2,Labour,L023,unskilled operative (general),0.239287,hr,38.7141,9.26,Labour Resources Build-up Rate; Formwork gang - small areas
1509,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",ne 0.1 m,m,3,Plant,P025,20t crawler crane,0.059983,hr,69.0414,4.14,Plant Resources Build-up Rate; Formwork - small areas
1509,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",ne 0.1 m,m,4,Plant,P026,"22"" dia. saw bench",0.119966,hr,5.9522,0.71,Plant Resources Build-up Rate; Formwork - small areas
1509,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",ne 0.1 m,m,5,Plant,P047,allowance for small power tools,0.119966,hr,1.3448,0.16,Plant Resources Build-up Rate; Formwork - small areas
1509,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",ne 0.1 m,m,6,Material,MX1509,"Plane vertical, width",1,m,16.3482,16.35,item-specific
1510,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",0.1-0.20 m,m,1,Labour,L012,joiner (craftsman),0.39893,hr,49.7255,19.84,Labour Resources Build-up Rate; Formwork gang - small areas
1510,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",0.1-0.20 m,m,2,Labour,L023,unskilled operative (general),0.39893,hr,38.7141,15.44,Labour Resources Build-up Rate; Formwork gang - small areas
1510,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",0.1-0.20 m,m,3,Plant,P025,20t crawler crane,0.099972,hr,69.0414,6.9,Plant Resources Build-up Rate; Formwork - small areas
1510,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",0.1-0.20 m,m,4,Plant,P026,"22"" dia. saw bench",0.199944,hr,5.9522,1.19,Plant Resources Build-up Rate; Formwork - small areas
1510,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",0.1-0.20 m,m,5,Plant,P047,allowance for small power tools,0.199944,hr,1.3448,0.27,Plant Resources Build-up Rate; Formwork - small areas
1510,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",0.1-0.20 m,m,6,Material,MX1510,"Plane vertical, width",1,m,19.5758,19.58,item-specific
1511,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",0.2-0.40 m,m2,1,Labour,L012,joiner (craftsman),1.475988,hr,49.7255,73.39,Labour Resources Build-up Rate; Formwork gang - small areas
1511,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",0.2-0.40 m,m2,2,Labour,L023,unskilled operative (general),1.475988,hr,38.7141,57.14,Labour Resources Build-up Rate; Formwork gang - small areas
1511,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",0.2-0.40 m,m2,3,Plant,P025,20t crawler crane,0.217282,hr,69.0414,15.0,Plant Resources Build-up Rate; Formwork - small areas
1511,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",0.2-0.40 m,m2,4,Plant,P026,"22"" dia. saw bench",0.434564,hr,5.9522,2.59,Plant Resources Build-up Rate; Formwork - small areas
1511,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",0.2-0.40 m,m2,5,Plant,P047,allowance for small power tools,0.434564,hr,1.3448,0.58,Plant Resources Build-up Rate; Formwork - small areas
1511,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",0.2-0.40 m,m2,6,Material,MX1511,"Plane vertical, width",1,m2,69.3337,69.33,item-specific
1512,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",0.4-1.22 m,m2,1,Labour,L012,joiner (craftsman),1.057191,hr,49.7255,52.57,Labour Resources Build-up Rate; Formwork gang - small areas
1512,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",0.4-1.22 m,m2,2,Labour,L023,unskilled operative (general),1.057191,hr,38.7141,40.93,Labour Resources Build-up Rate; Formwork gang - small areas
1512,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",0.4-1.22 m,m2,3,Plant,P025,20t crawler crane,0.15618,hr,69.0414,10.78,Plant Resources Build-up Rate; Formwork - small areas
1512,CLASS G: CONCRETE ANCILLARIES,03 FORMWORK; EXTRA SMOOTH FINISH,"Plane vertical, width",0.4-1.22 m,m2,4,Plant,P026,"22"" dia. saw bench",0.31236,hr,5.9522,1.86,Plant Resources Build-up Rate; Formwork - small areas
